feature,period,train_missing_rate,validation_missing_rate,train_mean,validation_mean,psi,drift_warning,test_missing_rate,test_mean
report_financial_pressure,validation,0.2875816993464052,0.0,0.32692527323546117,0.28810442281858106,1.2896104578083147,True,,
report_free_cash_flow_yoy_change,validation,0.6535947712418301,0.0,1.7959708257564888,1.5148623745689775,1.283469348676462,True,,
report_revenue,validation,0.2875816993464052,0.0,600244961.3577982,659056591.8787879,1.2732422701740125,True,,
report_net_profit,validation,0.2875816993464052,0.0,76164474.57798165,95170834.53030303,1.183593486818492,True,,
report_ebitda_yoy_change,validation,0.6535947712418301,0.0,0.5799956198856442,0.42866963748416836,1.0995701274026821,True,,
report_ebitda,validation,0.2875816993464052,0.0,146457389.11926606,169458083.83333334,0.9889570650641057,True,,
report_net_debt_to_ebitda,validation,0.2875816993464052,0.0,1.9693429502872346,1.6697462138801753,0.8605302619721623,True,,
report_revenue_yoy_change,validation,0.6535947712418301,0.0,0.17844586537544935,0.024970882751262555,0.667704199601897,True,,
report_leverage_pressure,validation,0.2875816993464052,0.0,0.5890872767516729,0.43358014765328823,0.5179532213198923,True,,
report_text_risk_terms_total,validation,0.2875816993464052,0.0,1.2201834862385321,1.0606060606060606,0.4945102559066138,True,,
report_interest_coverage,validation,0.2875816993464052,0.0,4.409500941235178,4.624601282801817,0.4594783613582494,True,,
avg_daily_traded_value_20d,validation,0.0,0.0,397049660.96414065,398423012.94514316,0.4443747849232292,True,,
report_net_profit_yoy_change,validation,0.6535947712418301,0.0,2.448251519065451,2.607436392519098,0.40702826225086874,True,,
spread_proxy,validation,0.0,0.0,0.0007493404178002923,0.0009088800396199972,0.3930192170311543,True,,
report_total_debt,validation,0.2875816993464052,0.0,299894741.42201835,316700518.8181818,0.3748108269927463,True,,
report_integrated_stress,validation,0.2875816993464052,0.0,0.3046725449890148,0.2421665762641588,0.36035764941776344,True,,
report_ebitda_margin,validation,0.2875816993464052,0.0,0.25034991491136543,0.2563238170426301,0.34197635956735717,True,,
book_to_market,validation,0.0,0.0,0.9906856149681077,0.9345717252346126,0.34184267371078136,True,,
free_cash_flow,validation,0.06535947712418301,0.10606060606060606,0.07284086415099181,0.07896786564807158,0.3155962888312981,True,,
amihud_20d,validation,0.0,0.0,4.0291282397409093e-10,5.586110503509541e-10,0.29289033932661823,True,,
debt_service_stress,validation,0.06535947712418301,0.10606060606060606,0.5143446049105246,0.4262878070899418,0.2876686774350315,True,,
turnover_ratio,validation,0.0,0.0,0.013723284607624868,0.012770653680831252,0.25882647672365944,True,,
fundamental_fragility,validation,0.06535947712418301,0.10606060606060606,0.31637634031689876,0.21929048501128318,0.2521184188570255,True,,
beta_60d,validation,0.0,0.0,0.7309539541294672,0.6357664332481322,0.2363224399418636,True,,
liquidity_stress,validation,0.0,0.0,-1.8913690900894897,-1.6228305479119665,0.20579757534145543,True,,
report_total_debt_yoy_change,validation,0.6535947712418301,0.0,0.8910061749836348,0.35759268724701926,0.1887528033178355,False,,
downside_to_total_vol,validation,0.0,0.0,0.8504612372319483,0.8525155124685276,0.17639485640850977,False,,
size_liquidity_interaction,validation,0.0,0.0,215.6204878816203,216.31010129660453,0.17151543863388014,False,,
operating_cash_flow,validation,0.06535947712418301,0.10606060606060606,0.12480927339764616,0.13841900488243086,0.15294857661156783,False,,
ebitda_margin,validation,0.06535947712418301,0.10606060606060606,0.2508910549752436,0.23527981595748657,0.13838763605328408,False,,
liquidity_vol_interaction,validation,0.0,0.0,-0.04002531815537733,-0.0414679793566798,0.12701361521000298,False,,
momentum_6m,validation,0.0,0.0,0.04197378850004407,0.022714091361067754,0.12537973469527763,False,,
interest_coverage,validation,0.06535947712418301,0.10606060606060606,4.264658716963927,4.451403341352071,0.12502233729965467,False,,
beta_vol_interaction,validation,0.0,0.0,0.016099756594177082,0.01727536076839693,0.11880047348093212,False,,
net_debt_to_ebitda,validation,0.06535947712418301,0.10606060606060606,1.7953639924410454,1.5605079567851912,0.10611049476494457,False,,
cashflow_buffer,validation,0.0,0.0,0.18502916233260447,0.18504306064607365,0.10496960001901459,False,,
log_market_cap,validation,0.0,0.0,11.074285862346525,11.104600076771584,0.08903153154929801,False,,
report_covenant_flag,validation,0.2875816993464052,0.0,0.3119266055045872,0.19696969696969696,0.07060825380177241,False,,
fundamental_report_gap,validation,0.33986928104575165,0.10606060606060606,-0.005190033955219183,-0.02679623699463098,0.0659163999800333,False,,
report_liquidity_refinancing_count,validation,0.2875816993464052,0.0,0.1559633027522936,0.07575757575757576,0.0651960848925028,False,,
momentum_reversal_risk,validation,0.0,0.0,0.04763754968773447,0.05175470208959037,0.05285807886941544,False,,
report_net_debt_to_ebitda_cs_rank,validation,0.2875816993464052,0.0,0.5458715596330275,0.5454545454545454,0.030054492686727823,False,,
interest_coverage_missing,validation,0.0,0.0,0.06535947712418301,0.10606060606060606,0.0215159290585019,False,,
cash_flow_missing,validation,0.0,0.0,0.06535947712418301,0.10606060606060606,0.0215159290585019,False,,
net_debt_to_ebitda_missing,validation,0.0,0.0,0.06535947712418301,0.10606060606060606,0.0215159290585019,False,,
report_integrated_stress_sector_z,validation,0.0,0.0,4.353815782843751e-18,3.3306690738754696e-16,0.016091001964437038,False,,
report_text_risk_density_sector_z,validation,0.0,0.0,5.079451746651043e-17,2.0690520004377916e-16,0.016091001964437038,False,,
report_free_cf_margin_sector_z,validation,0.0,0.0,-7.256359638072919e-19,-5.046468293750712e-18,0.016091001964437038,False,,
report_interest_coverage_sector_z,validation,0.0,0.0,-5.805087710458335e-18,-1.6821560979169039e-18,0.016091001964437038,False,,
report_net_debt_to_ebitda_sector_z,validation,0.0,0.0,-8.707631565687502e-18,-1.5139404881252134e-17,0.016091001964437038,False,,
report_financial_pressure_sector_z,validation,0.0,0.0,-7.256359638072919e-19,1.6821560979169039e-18,0.016091001964437038,False,,
free_cash_flow_cs_rank,validation,0.06535947712418301,0.10606060606060606,0.548951048951049,0.5508474576271186,0.008428917562622679,False,,
interest_coverage_cs_rank,validation,0.06535947712418301,0.10606060606060606,0.548951048951049,0.5508474576271186,0.008428917562622679,False,,
net_debt_to_ebitda_cs_rank,validation,0.06535947712418301,0.10606060606060606,0.548951048951049,0.5508474576271186,0.008428917562622679,False,,
free_cash_flow_sector_z,validation,0.0,0.0,-1.886653505898959e-17,0.0,0.0076487267767845,False,,
interest_coverage_sector_z,validation,0.0,0.0,-1.0884539457109378e-17,0.0,0.0076487267767845,False,,
net_debt_to_ebitda_sector_z,validation,0.0,0.0,1.6181681992902608e-16,-6.7286243916676156e-18,0.0076487267767845,False,,
report_lag_days_cs_rank,validation,0.2875816993464052,0.0,0.5458715596330275,0.5454545454545454,0.007348954039405008,False,,
downside_vol_60d_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545453,0.0012989286454356747,False,,
log_market_cap_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545454,0.0012989286454356747,False,,
avg_daily_traded_value_20d_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545454,0.0012989286454356747,False,,
amihud_20d_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545454,0.0012989286454356747,False,,
beta_60d_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545455,0.0012989286454356747,False,,
spread_proxy_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545454,0.0012989286454356747,False,,
rolling_vol_20d_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545453,0.0012989286454356747,False,,
turnover_ratio_cs_rank,validation,0.0,0.0,0.545751633986928,0.5454545454545454,0.0012989286454356747,False,,
report_interest_coverage_cs_rank,validation,0.2875816993464052,0.0,0.5458715596330275,0.5454545454545455,0.0006933390429767626,False,,
report_integrated_stress_cs_rank,validation,0.2875816993464052,0.0,0.5458715596330275,0.5454545454545454,0.0006933390429767626,False,,
report_financial_pressure_cs_rank,validation,0.2875816993464052,0.0,0.5458715596330275,0.5454545454545453,0.0006933390429767626,False,,
report_free_cf_margin_cs_rank,validation,0.2875816993464052,0.0,0.5458715596330275,0.5454545454545454,0.0006933390429767626,False,,
spread_proxy_sector_z,validation,0.0,0.0,6.748414463407814e-17,2.6914497566670462e-17,0.00021819543369810943,False,,
amihud_20d_sector_z,validation,0.0,0.0,7.98199560188021e-18,1.6821560979169039e-18,0.00021819543369810943,False,,
rolling_vol_20d_sector_z,validation,0.0,0.0,-6.820978059788544e-17,3.3643121958338078e-18,0.00021819543369810943,False,,
log_market_cap_sector_z,validation,0.0,0.0,-2.1043442950411463e-17,3.3643121958338078e-18,0.00021819543369810943,False,,
turnover_ratio_sector_z,validation,0.0,0.0,8.054559198260939e-17,3.3643121958338078e-18,0.00021819543369810943,False,,
downside_vol_60d_sector_z,validation,0.0,0.0,-2.2494714878026048e-17,6.7286243916676156e-18,0.00021819543369810943,False,,
beta_60d_sector_z,validation,0.0,0.0,-3.990997800940105e-17,3.532527805625498e-17,0.00021819543369810943,False,,
avg_daily_traded_value_20d_sector_z,validation,0.0,0.0,1.886653505898959e-17,1.5139404881252134e-17,0.00021819543369810943,False,,
report_document_available,validation,0.2875816993464052,0.0,1.0,1.0,0.0,False,,
report_currency_fx_count,validation,0.2875816993464052,0.0,0.0,0.0,0.0,False,,
report_sanctions_count,validation,0.2875816993464052,0.0,0.0,0.0,0.0,False,,
curve_inversion_flag,validation,0.0,0.0,0.0,0.0,0.0,False,,
report_auditor_emphasis_flag,validation,0.2875816993464052,0.0,0.0,0.0,0.0,False,,
report_dividend_pressure_flag,validation,0.2875816993464052,0.0,0.0,0.0,0.0,False,,
report_impairment_count,validation,0.2875816993464052,0.0,0.0,0.0,0.0,False,,
report_litigation_count,validation,0.2875816993464052,0.0,0.0,0.0,0.0,False,,
report_lag_days_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
report_operating_cash_flow,validation,1.0,1.0,,,,False,,
report_operating_cf_margin,validation,1.0,1.0,,,,False,,
report_short_debt_share,validation,1.0,1.0,,,,False,,
imoex_realized_vol_20d,test,0.0,,0.011928066054272993,,13.392612600078818,True,0.0,0.02630206721593875
macro_pressure,test,0.0,,0.5882738819918943,,13.221108887922426,True,0.0,1.1103852524246391
rate_fx_pressure,test,0.0,,36.646972751726246,,13.21547089721908,True,0.0,51.21771552792202
cbr_key_rate,test,0.0,,8.277743867663071,,13.210784798031206,True,0.0,11.48679428493539
average_market_correlation_60d,test,0.0,,0.2366717382571517,,13.025010217164112,True,0.0,0.5989855682558561
usd_rub,test,0.0,,82.58877206875377,,11.858712865688396,True,0.0,85.36021162364997
ofz_slope_10y_2y,test,0.0,,0.6322984106256501,,11.525259121445469,True,0.0,0.2646791810944617
rolling_vol_20d,test,0.0,,0.021217874124667028,,6.095634694343946,True,0.0,0.028345011963397487
downside_vol_60d,test,0.0,,0.01805024880141684,,5.7480736068153195,True,0.0,0.023857107100015772
report_staleness_weight,test,0.2875816993464052,,0.7357925590263811,,3.771704673888535,True,0.0,0.7464376417750078
report_available,test,0.0,,0.7124183006535948,,3.712193323709947,True,0.0,1.0
report_stale_flag,test,0.0,,0.2875816993464052,,3.712193323709947,True,0.0,0.0
report_lag_days,test,0.2875816993464052,,56.06422018348624,,3.6334738459035743,True,0.0,51.04347826086956
report_free_cf_margin,test,0.2875816993464052,,0.04588207977818797,,2.7598525736540633,True,0.0,0.09339395445077085
report_capex,test,0.2875816993464052,,47374335.27522936,,2.698430958814444,True,0.0,74012794.50724638
report_revenue_yoy_change,test,0.6535947712418301,,0.17844586537544935,,2.508411814485004,True,0.0,0.03368642795124478
report_net_profit_yoy_change,test,0.6535947712418301,,2.448251519065451,,2.321790707634508,True,0.0,2.497882317873615
report_lag_days_cs_rank,test,0.2875816993464052,,0.5458715596330275,,2.261016588689661,True,0.0,0.5434782608695649
report_cash_and_equivalents,test,0.2875816993464052,,29916870.642201833,,2.1009486222407676,True,0.0,39151480.72463768
report_net_margin,test,0.2875816993464052,,0.1309630562519266,,1.9562229062213705,True,0.0,0.14630148175789828
report_net_debt_yoy_change,test,0.6797385620915033,,0.6337969919481022,,1.7190658070580458,True,0.0,0.6684090168125679
report_net_debt,test,0.2875816993464052,,269977870.7798165,,1.6921541080872209,True,0.0,356588408.057971
report_interest_coverage,test,0.2875816993464052,,4.409500941235178,,1.6002311270445515,True,0.0,4.925564847935021
amihud_20d,test,0.0,,4.0291282397409093e-10,,1.5147367567668806,True,0.0,7.365339709587694e-10
report_ebitda_yoy_change,test,0.6535947712418301,,0.5799956198856442,,1.5013160216511772,True,0.0,0.22089558114394994
report_capex_intensity,test,0.2875816993464052,,0.07739677711911332,,1.391534818915841,True,0.0,0.07572734954439672
liquidity_stress,test,0.0,,-1.8913690900894897,,1.3890211354765873,True,0.0,-1.5189338845167843
report_total_debt_yoy_change,test,0.6535947712418301,,0.8910061749836348,,0.8186743909358154,True,0.0,0.6935814902704872
report_text_risk_density_cs_rank,test,0.2875816993464052,,0.5458715596330275,,0.7289971645525234,True,0.0,0.5434782608695651
report_ebitda,test,0.2875816993464052,,146457389.11926606,,0.5992671947320447,True,0.0,221822071.91304347
report_ebitda_margin,test,0.2875816993464052,,0.25034991491136543,,0.5814015541522838,True,0.0,0.2583868063808917
report_debt_to_assets,test,0.2875816993464052,,0.33683650673256726,,0.5498699865394509,True,0.0,0.2775441806360302
report_revenue,test,0.2875816993464052,,600244961.3577982,,0.5401880085830684,True,0.0,795301456.4637681
report_total_debt,test,0.2875816993464052,,299894741.42201835,,0.5384574226511583,True,0.0,395739888.7826087
report_free_cash_flow_yoy_change,test,0.6535947712418301,,1.7959708257564888,,0.4664691267246218,True,0.0,2.2814054817464355
report_cashflow_pressure,test,0.2875816993464052,,0.3637720276784741,,0.44014688967430604,True,0.0,0.31748294175276126
report_text_risk_density,test,0.2875816993464052,,0.01287836767395824,,0.438184751710025,True,0.0,0.01158830490795077
interest_coverage,test,0.06535947712418301,,4.264658716963927,,0.39955163010593836,True,0.08695652173913043,4.209918753376446
spread_proxy,test,0.0,,0.0007493404178002923,,0.3984879882824493,True,0.0,0.0008725263074080937
net_debt_to_ebitda,test,0.06535947712418301,,1.7953639924410454,,0.37275134937223525,True,0.08695652173913043,1.621328202373112
turnover_ratio,test,0.0,,0.013723284607624868,,0.3716486302037326,True,0.0,0.011968076621144606
report_financial_pressure,test,0.2875816993464052,,0.32692527323546117,,0.3648166462723007,True,0.0,0.2951072029662344
report_net_profit,test,0.2875816993464052,,76164474.57798165,,0.3589189640610135,True,0.0,133402562.60869566
report_equity_ratio,test,0.2875816993464052,,0.659637444482477,,0.3215900223334767,True,0.0,0.7118206622716546
avg_daily_traded_value_20d,test,0.0,,397049660.96414065,,0.2982576774360419,True,0.0,418460552.233256
free_cash_flow,test,0.06535947712418301,,0.07284086415099181,,0.27178408524168446,True,0.08695652173913043,0.09772912657244587
report_integrated_stress,test,0.2875816993464052,,0.3046725449890148,,0.26023125551317394,True,0.0,0.2558050947588629
beta_vol_interaction,test,0.0,,0.016099756594177082,,0.2585939855928183,True,0.0,0.01824408232890925
report_net_debt_to_ebitda,test,0.2875816993464052,,1.9693429502872346,,0.24758148812860253,True,0.0,1.5963596177154282
beta_60d,test,0.0,,0.7309539541294672,,0.24744858480051307,True,0.0,0.6358013570534881
report_leverage_pressure,test,0.2875816993464052,,0.5890872767516729,,0.18734902787168328,False,0.0,0.4276023181890887
size_liquidity_interaction,test,0.0,,215.6204878816203,,0.18724168847753705,False,0.0,217.19898705967415
downside_to_total_vol,test,0.0,,0.8504612372319483,,0.1861864453866069,False,0.0,0.8419432979948306
report_extraction_quality,test,0.2875816993464052,,0.8527911009174313,,0.18508123449621464,False,0.0,0.8527552173913044
log_market_cap,test,0.0,,11.074285862346525,,0.1755651669217433,False,0.0,11.105020109437156
fundamental_fragility,test,0.06535947712418301,,0.31637634031689876,,0.15866671621667183,False,0.08695652173913043,0.25440271160622296
report_liquidity_refinancing_count,test,0.2875816993464052,,0.1559633027522936,,0.15775658402196596,False,0.0,0.043478260869565216
momentum_6m,test,0.0,,0.04197378850004407,,0.14336737037368208,False,0.0,0.015933250104839806
book_to_market,test,0.0,,0.9906856149681077,,0.14128958435903655,False,0.0,0.9583910716493682
report_currency_fx_count,test,0.2875816993464052,,0.0,,0.13906292370881862,False,0.0,0.014492753623188406
report_sanctions_count,test,0.2875816993464052,,0.0,,0.13906292370881862,False,0.0,0.014492753623188406
ebitda_margin,test,0.06535947712418301,,0.2508910549752436,,0.13627468442641258,False,0.08695652173913043,0.23805869666460797
operating_cash_flow,test,0.06535947712418301,,0.12480927339764616,,0.13558303238420574,False,0.08695652173913043,0.13392943567759627
fundamental_report_gap,test,0.33986928104575165,,-0.005190033955219183,,0.12000545607286474,False,0.08695652173913043,-0.003865492822650181
report_free_cash_flow,test,0.2875816993464052,,40317320.541284405,,0.10689822821386279,False,0.0,88725521.26086956
cashflow_buffer,test,0.0,,0.18502916233260447,,0.0981642988184768,False,0.0,0.20471212565762242
debt_service_stress,test,0.06535947712418301,,0.5143446049105246,,0.08874295773212842,False,0.08695652173913043,0.478611230183619
momentum_reversal_risk,test,0.0,,0.04763754968773447,,0.05495755361529394,False,0.0,0.055329803709359526
report_net_debt_to_ebitda_cs_rank,test,0.2875816993464052,,0.5458715596330275,,0.029529130109828723,False,0.0,0.5434782608695652
liquidity_vol_interaction,test,0.0,,-0.04002531815537733,,0.027125775215248966,False,0.0,-0.04360571678968693
interest_coverage_cs_rank,test,0.06535947712418301,,0.548951048951049,,0.02389589094381641,False,0.08695652173913043,0.5476190476190478
net_debt_to_ebitda_cs_rank,test,0.06535947712418301,,0.548951048951049,,0.02389589094381641,False,0.08695652173913043,0.5476190476190476
free_cash_flow_cs_rank,test,0.06535947712418301,,0.548951048951049,,0.02389589094381641,False,0.08695652173913043,0.5476190476190476
report_free_cf_margin_cs_rank,test,0.2875816993464052,,0.5458715596330275,,0.02150513384045657,False,0.0,0.5434782608695652
report_interest_coverage_cs_rank,test,0.2875816993464052,,0.5458715596330275,,0.02150513384045657,False,0.0,0.5434782608695651
report_integrated_stress_cs_rank,test,0.2875816993464052,,0.5458715596330275,,0.02150513384045657,False,0.0,0.5434782608695651
report_financial_pressure_cs_rank,test,0.2875816993464052,,0.5458715596330275,,0.02150513384045657,False,0.0,0.5434782608695652
report_covenant_flag,test,0.2875816993464052,,0.3119266055045872,,0.021428410225142375,False,0.0,0.2463768115942029
report_interest_coverage_sector_z,test,0.0,,-5.805087710458335e-18,,0.013042234260409343,False,0.0,4.827056628805028e-18
report_net_debt_to_ebitda_sector_z,test,0.0,,-8.707631565687502e-18,,0.013042234260409343,False,0.0,-8.045094381341714e-18
report_free_cf_margin_sector_z,test,0.0,,-7.256359638072919e-19,,0.013042234260409343,False,0.0,3.37893964016352e-17
report_integrated_stress_sector_z,test,0.0,,4.353815782843751e-18,,0.013042234260409343,False,0.0,6.436075505073371e-18
report_text_risk_density_sector_z,test,0.0,,5.079451746651043e-17,,0.013042234260409343,False,0.0,-4.328260777161842e-16
report_financial_pressure_sector_z,test,0.0,,-7.256359638072919e-19,,0.013042234260409343,False,0.0,-5.470664179312366e-17
log_market_cap_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695652
turnover_ratio_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695651
downside_vol_60d_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695652
avg_daily_traded_value_20d_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695653
spread_proxy_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695652
amihud_20d_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695653
beta_60d_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695653
rolling_vol_20d_cs_rank,test,0.0,,0.545751633986928,,0.008935275157333378,False,0.0,0.5434782608695652
report_text_risk_terms_total,test,0.2875816993464052,,1.2201834862385321,,0.008047765113643936,False,0.0,1.0724637681159421
interest_coverage_missing,test,0.0,,0.06535947712418301,,0.006670987578227103,False,0.0,0.08695652173913043
net_debt_to_ebitda_missing,test,0.0,,0.06535947712418301,,0.006670987578227103,False,0.0,0.08695652173913043
cash_flow_missing,test,0.0,,0.06535947712418301,,0.006670987578227103,False,0.0,0.08695652173913043
free_cash_flow_sector_z,test,0.0,,-1.886653505898959e-17,,0.0009444920884504139,False,0.0,9.654113257610057e-18
interest_coverage_sector_z,test,0.0,,-1.0884539457109378e-17,,0.0009444920884504139,False,0.0,1.319395478540041e-16
net_debt_to_ebitda_sector_z,test,0.0,,1.6181681992902608e-16,,0.0009444920884504139,False,0.0,-1.12631321338784e-17
amihud_20d_sector_z,test,0.0,,7.98199560188021e-18,,4.823309961533976e-06,False,0.0,-4.827056628805028e-18
spread_proxy_sector_z,test,0.0,,6.748414463407814e-17,,4.823309961533976e-06,False,0.0,1.4481169886415085e-17
turnover_ratio_sector_z,test,0.0,,8.054559198260939e-17,,4.823309961533976e-06,False,0.0,9.654113257610057e-18
downside_vol_60d_sector_z,test,0.0,,-2.2494714878026048e-17,,4.823309961533976e-06,False,0.0,9.01050570710272e-17
beta_60d_sector_z,test,0.0,,-3.990997800940105e-17,,4.823309961533976e-06,False,0.0,-1.6090188762683428e-18
log_market_cap_sector_z,test,0.0,,-2.1043442950411463e-17,,4.823309961533976e-06,False,0.0,-1.12631321338784e-17
avg_daily_traded_value_20d_sector_z,test,0.0,,1.886653505898959e-17,,4.823309961533976e-06,False,0.0,-1.6090188762683428e-18
rolling_vol_20d_sector_z,test,0.0,,-6.820978059788544e-17,,4.823309961533976e-06,False,0.0,-3.0571358649098514e-17
report_document_available,test,0.2875816993464052,,1.0,,0.0,False,0.0,1.0
curve_inversion_flag,test,0.0,,0.0,,0.0,False,0.0,0.0
report_auditor_emphasis_flag,test,0.2875816993464052,,0.0,,0.0,False,0.0,0.0
report_dividend_pressure_flag,test,0.2875816993464052,,0.0,,0.0,False,0.0,0.0
report_impairment_count,test,0.2875816993464052,,0.0,,0.0,False,0.0,0.0
report_litigation_count,test,0.2875816993464052,,0.0,,0.0,False,0.0,0.0
report_lag_days_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
report_operating_cash_flow,test,1.0,,,,,False,1.0,
report_operating_cf_margin,test,1.0,,,,,False,1.0,
report_short_debt_share,test,1.0,,,,,False,1.0,
