feature,period,train_missing_rate,validation_missing_rate,train_mean,validation_mean,psi,drift_warning,test_missing_rate,test_mean
report_currency_fx_count,validation,0.6491935483870968,0.5882352941176471,6.862068965517241,5.285714285714286,2.8485134668078023,True,,
curve_inversion_flag,validation,0.0,0.0,0.782258064516129,1.0,2.7297391930273753,True,,
report_liquidity_refinancing_count,validation,0.6491935483870968,0.5882352941176471,1.528735632183908,1.8571428571428572,2.335768620087752,True,,
rolling_vol_20d,validation,0.0,0.0,0.015230799490894923,0.022325375829506847,2.1718547798881214,True,,
liquidity_vol_interaction,validation,0.0,0.0,-0.061309583984099365,-0.08914056046158052,1.9779133908948225,True,,
report_staleness_weight,validation,0.6491935483870968,0.5882352941176471,0.36097014397762983,0.3928133077017713,1.560320386368723,True,,
report_net_debt_to_ebitda_cs_rank,validation,0.8991935483870968,0.8823529411764706,0.7666666666666667,0.75,1.5492101719997229,True,,
report_lag_days,validation,0.5524193548387096,0.47058823529411764,244.05405405405406,299.27777777777777,1.5386927942546669,True,,
report_text_risk_density,validation,0.6491935483870968,0.5882352941176471,0.0007396481126524045,0.0010451665023255023,1.5197443636942092,True,,
report_integrated_stress_cs_rank,validation,0.9354838709677419,0.9411764705882353,0.9375,1.0,1.4836883150446036,True,,
log_market_cap_sector_z,validation,0.0,0.0,1.5041731301373088e-16,6.857259857978908e-17,1.4008651993316568,True,,
beta_60d,validation,0.0,0.0,1.0188425743227714,0.8827286004909172,1.3955392649836444,True,,
report_financial_pressure,validation,0.6532258064516129,0.5882352941176471,0.11055250574297891,0.0926767898190636,1.3441234975851248,True,,
report_lag_days_cs_rank,validation,0.5524193548387096,0.47058823529411764,0.5636886886886887,0.5555555555555555,1.2564480935244804,True,,
spread_proxy,validation,0.0,0.0,0.02343815662508575,0.033269363134934914,0.9240106529706276,True,,
report_impairment_count,validation,0.6491935483870968,0.5882352941176471,7.149425287356322,3.142857142857143,0.8831168839977142,True,,
report_sanctions_count,validation,0.6491935483870968,0.5882352941176471,8.977011494252874,6.214285714285714,0.6340259395560859,True,,
report_text_risk_terms_total,validation,0.6491935483870968,0.5882352941176471,37.632183908045974,30.166666666666668,0.5111969284957518,True,,
momentum_6m,validation,0.0,0.00980392156862745,31.665109041710156,143.6045597523913,0.4245560770696223,True,,
beta_vol_interaction,validation,0.0,0.0,0.01617343241915128,0.020321317509240353,0.41691995500540374,True,,
size_liquidity_interaction,validation,0.04032258064516129,0.0,593.9152714890064,606.5364442260282,0.37242963151311614,True,,
turnover_ratio,validation,0.04032258064516129,0.0,0.4891884169642226,0.003434950138835888,0.3352434681275231,True,,
turnover_ratio_sector_z,validation,0.0,0.0,-1.0744093786695063e-17,-6.748414463407814e-17,0.33300274058494017,True,,
momentum_reversal_risk,validation,0.0,0.00980392156862745,0.1209852607013978,0.212926653941244,0.31714530408414887,True,,
downside_to_total_vol,validation,0.0,0.0,0.6594193537485191,0.6049219512280579,0.28594782329734253,True,,
beta_60d_sector_z,validation,0.0,0.0,7.073195076240917e-17,1.0884539457109377e-16,0.2823001854424215,True,,
log_market_cap,validation,0.04032258064516129,0.0,27.856698279650722,28.014794794128473,0.23356314760625255,True,,
downside_vol_60d_sector_z,validation,0.0,0.0,-1.0744093786695063e-17,0.0,0.18730474617199383,False,,
avg_daily_traded_value_20d,validation,0.0,0.0,2711189632.332862,3745320860.446804,0.16317871759968355,False,,
report_free_cf_margin_cs_rank,validation,0.9233870967741935,0.8823529411764706,0.8157894736842105,0.75,0.14242971625353615,False,,
avg_daily_traded_value_20d_sector_z,validation,0.0,0.0,7.162729191130042e-18,-1.4285958037456057e-17,0.12273867496421056,False,,
spread_proxy_cs_rank,validation,0.0,0.0,0.5286738351254481,0.5294117647058822,0.12234619700827694,False,,
report_dividend_pressure_flag,validation,0.6491935483870968,0.5882352941176471,0.09195402298850575,0.21428571428571427,0.1211968601575384,False,,
report_litigation_count,validation,0.6491935483870968,0.5882352941176471,1.0229885057471264,0.8571428571428571,0.11064502444016588,False,,
report_document_available,validation,0.6491935483870968,0.5882352941176471,0.9885057471264368,1.0,0.1075902281183741,False,,
liquidity_stress,validation,0.0,0.0,-4.023610577971319,-4.00713353480671,0.1067800038525167,False,,
amihud_20d,validation,0.0,0.0,8.547654231517349e-12,1.0347073916140216e-11,0.09824326632072677,False,,
spread_proxy_sector_z,validation,0.0,0.0,-2.865091676452017e-17,-2.1769078914218755e-18,0.09375084641056888,False,,
beta_60d_cs_rank,validation,0.0,0.0,0.530689964157706,0.5294117647058822,0.08765250945338007,False,,
downside_vol_60d_cs_rank,validation,0.0,0.0,0.5297939068100358,0.5294117647058822,0.0873416401868582,False,,
rolling_vol_20d_sector_z,validation,0.0,0.0,7.341797420908293e-17,-8.707631565687502e-18,0.08299144585082985,False,,
avg_daily_traded_value_20d_cs_rank,validation,0.0,0.0,0.5284498207885304,0.5294117647058824,0.08287974843985653,False,,
amihud_20d_cs_rank,validation,0.0,0.0,0.5284498207885304,0.5294117647058822,0.08287974843985653,False,,
rolling_vol_20d_cs_rank,validation,0.0,0.0,0.5295698924731184,0.5294117647058824,0.07841785669285486,False,,
report_auditor_emphasis_flag,validation,0.6491935483870968,0.5882352941176471,0.1839080459770115,0.2857142857142857,0.05841646341789408,False,,
report_lag_days_sector_z,validation,0.0,0.0,1.7906822977825105e-18,2.1769078914218755e-18,0.04612638755316465,False,,
amihud_20d_sector_z,validation,0.0,0.0,2.1488187573390126e-17,1.734723475976807e-17,0.02198023503452608,False,,
report_available,validation,0.0,0.0,0.3467741935483871,0.4117647058823529,0.017974692134961896,False,,
report_covenant_flag,validation,0.6491935483870968,0.5882352941176471,0.22988505747126436,0.2857142857142857,0.016339518677727212,False,,
report_stale_flag,validation,0.0,0.0,0.6491935483870968,0.5882352941176471,0.015777294761509644,False,,
report_text_risk_density_sector_z,validation,0.0,0.0,-4.476705744456276e-19,-1.3061447348531253e-17,0.00010359360413344837,False,,
report_financial_pressure_sector_z,validation,0.0,0.0,2.6860234466737657e-18,-1.3061447348531253e-17,0.00010359360413344837,False,,
interest_coverage_missing,validation,0.0,0.0,1.0,1.0,0.0,False,,
net_debt_to_ebitda_missing,validation,0.0,0.0,1.0,1.0,0.0,False,,
report_free_cf_margin_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
report_interest_coverage_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
cashflow_buffer,validation,0.0,0.0,0.0,0.0,0.0,False,,
report_net_debt_to_ebitda_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
cash_flow_missing,validation,0.0,0.0,1.0,1.0,0.0,False,,
free_cash_flow_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
interest_coverage_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
net_debt_to_ebitda_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
turnover_ratio_cs_rank,validation,0.04032258064516129,0.0,0.5294117647058824,0.5294117647058825,0.0,False,,
log_market_cap_cs_rank,validation,0.04032258064516129,0.0,0.5294117647058824,0.5294117647058825,0.0,False,,
report_free_cash_flow_yoy_change,validation,0.9919354838709677,0.9411764705882353,-0.9999219262359076,-0.9999219262359076,0.0,False,,
report_integrated_stress_sector_z,validation,0.0,0.0,0.0,0.0,0.0,False,,
book_to_market,validation,1.0,1.0,,,,False,,
net_debt_to_ebitda,validation,1.0,1.0,,,,False,,
interest_coverage,validation,1.0,1.0,,,,False,,
operating_cash_flow,validation,1.0,1.0,,,,False,,
free_cash_flow,validation,1.0,1.0,,,,False,,
ebitda_margin,validation,1.0,1.0,,,,False,,
report_short_debt_share,validation,0.9798387096774194,1.0,1.0,,,False,,
debt_service_stress,validation,1.0,1.0,,,,False,,
fundamental_fragility,validation,1.0,1.0,,,,False,,
fundamental_report_gap,validation,1.0,1.0,,,,False,,
net_debt_to_ebitda_cs_rank,validation,1.0,1.0,,,,False,,
interest_coverage_cs_rank,validation,1.0,1.0,,,,False,,
free_cash_flow_cs_rank,validation,1.0,1.0,,,,False,,
report_short_debt_share,test,0.9798387096774194,,1.0,,27.63099348490743,True,0.9607843137254902,1.6665421903672629e-06
report_total_debt_yoy_change,test,0.9596774193548387,,23687073.725476433,,13.147732318957262,True,0.8529411764705882,483366174.482
cbr_key_rate,test,0.0,,15.076612903225806,,12.53879496431418,True,0.0,19.833333333333332
report_interest_coverage,test,0.8991935483870968,,8997488524169.45,,12.00091751540566,True,0.8921568627450981,61349566270061.32
rate_fx_pressure,test,0.0,,68.13783276949297,,11.829050253213406,True,0.0,87.32776801690731
usd_rub,test,0.0,,91.05171411290321,,11.660862176584057,True,0.0,80.72248333333333
average_market_correlation_60d,test,0.0,,0.382327659971235,,10.65963354438902,True,0.0,0.5481562987302678
report_integrated_stress,test,0.9354838709677419,,4.130094637139259e+19,,9.916925266800162,True,0.9509803921568627,555636323868245.1
macro_pressure,test,0.0,,1.0850519890620476,,9.483118570171591,True,0.0,1.4658765670582825
imoex_realized_vol_20d,test,0.0,,0.008466638488288193,,9.376190404147607,True,0.0,0.015179841769314898
report_free_cash_flow,test,0.9354838709677419,,77.6875,,8.95228383513261,True,0.8627450980392157,6800000015.328572
report_operating_cash_flow,test,0.9032258064516129,,5026413769565070.0,,8.895924040238773,True,0.8921568627450981,91909190171.64546
report_net_debt_yoy_change,test,0.967741935483871,,-0.34334362737915813,,8.843758562701263,True,0.9019607843137255,2136.573881795958
report_operating_cf_margin,test,0.9233870967741935,,66831766934682.29,,8.701660857820576,True,0.9117647058823529,89886887578.87242
report_equity_ratio,test,0.8991935483870968,,0.3630783892350988,,7.935385553075932,True,0.8137254901960784,0.09856595996614653
report_cash_and_equivalents,test,0.8790322580645161,,88052729724.66667,,7.807052873244571,True,0.8333333333333334,59623113398.44118
report_net_profit_yoy_change,test,0.9032258064516129,,4.327174848758996,,7.565915069566658,True,0.7745098039215687,96492723.26584986
report_net_debt,test,0.8991935483870968,,2.9146200582777835e+20,,7.2664867638437665,True,0.8529411764705882,5.763675287379864e+16
report_net_debt_to_ebitda,test,0.8991935483870968,,1.4566528813664164e+20,,7.171599454517263,True,0.8529411764705882,1440835452004898.8
report_cashflow_pressure,test,0.9233870967741935,,0.0324635143816963,,6.644230559111741,True,0.8627450980392157,0.017685220469663865
report_debt_to_assets,test,0.9153225806451613,,761515383.6214126,,6.454130663538726,True,0.8627450980392157,117486.18216221745
report_ebitda_yoy_change,test,0.8870967741935484,,18594.907715035148,,6.09623269299167,True,0.8529411764705882,135040788086200.2
report_net_margin,test,0.8548387096774194,,6.715343313231875,,5.531349039251043,True,0.7352941176470589,178638007.0940618
report_total_debt,test,0.8870967741935484,,2.6023393386914428e+20,,5.32184833880699,True,0.7941176470588235,4.116916682381897e+16
ofz_slope_10y_2y,test,0.0,,-0.5539112903225805,,5.149713919229634,True,0.0,-0.48333333333333234
report_leverage_pressure,test,0.8991935483870968,,1.3446050036535804e+20,,4.787962473158655,True,0.8921568627450981,1946884814387036.0
report_financial_pressure_cs_rank,test,0.6532258064516129,,0.5733665559246954,,4.119122846362853,True,0.5392156862745098,0.5638297872340426
report_capex,test,0.7782258064516129,,2.8540229409333012e+16,,4.053010421090695,True,0.7352941176470589,51833339827.333336
report_free_cash_flow_yoy_change,test,0.9919354838709677,,-0.9999219262359076,,3.685478816135302,True,0.9313725490196079,1.563990191810774
report_ebitda_margin,test,0.7782258064516129,,757627325.6900358,,3.6266579020270995,True,0.7647058823529411,351729098.527108
report_revenue_yoy_change,test,0.8629032258064516,,15819776.329593578,,3.1859330901699217,True,0.7647058823529411,56939095027.47919
report_ebitda,test,0.7782258064516129,,36811248460512.77,,3.083991874118274,True,0.7647058823529411,253079160871017.28
report_revenue,test,0.7661290322580645,,3.759394777364992e+16,,2.9404558764277278,True,0.6764705882352942,1122994298657.5334
report_interest_coverage_cs_rank,test,0.8991935483870968,,0.74,,2.8997718941064936,True,0.8921568627450981,0.7727272727272727
log_market_cap,test,0.04032258064516129,,27.856698279650722,,2.894672653452402,True,0.0,27.871051208555105
report_staleness_weight,test,0.6491935483870968,,0.36097014397762983,,2.877163488251845,True,0.5294117647058824,0.4287197514189911
report_net_profit,test,0.8346774193548387,,33895419545.814636,,2.8350126772366546,True,0.7058823529411765,57497580735.96334
beta_60d,test,0.0,,1.0188425743227714,,2.613479253366749,True,0.0,0.6085624794645587
report_free_cf_margin,test,0.9233870967741935,,66831745658869.4,,2.599792129892126,True,0.8627450980392157,261538470.72609124
downside_vol_60d,test,0.0,,0.009374988318716783,,2.0260635101717765,True,0.0,0.012776678965059149
report_currency_fx_count,test,0.6491935483870968,,6.862068965517241,,1.7398584158403412,True,0.5294117647058824,5.791666666666667
momentum_6m,test,0.0,,31.665109041710156,,1.5542015376877494,True,0.0,-0.04622574550271201
report_lag_days,test,0.5524193548387096,,244.05405405405406,,1.5268843907188934,True,0.4117647058823529,297.43333333333334
report_integrated_stress_cs_rank,test,0.9354838709677419,,0.9375,,1.4836883150446036,True,0.9509803921568627,1.0
report_financial_pressure,test,0.6532258064516129,,0.11055250574297891,,1.4134000914737987,True,0.5392156862745098,0.06062533910174807
liquidity_vol_interaction,test,0.0,,-0.061309583984099365,,1.3579623057270802,True,0.0,-0.08091312489063494
report_capex_intensity,test,0.7782258064516129,,24639109135.415173,,1.323320076206377,True,0.7352941176470589,21322787.36405491
report_liquidity_refinancing_count,test,0.6491935483870968,,1.528735632183908,,1.2908834186130738,True,0.5294117647058824,1.6458333333333333
turnover_ratio,test,0.04032258064516129,,0.4891884169642226,,1.2575094104893778,True,0.0,0.002565079681844222
report_text_risk_density_cs_rank,test,0.6491935483870968,,0.5725232621784346,,1.038384871917723,True,0.5294117647058824,0.5625000000000001
report_sanctions_count,test,0.6491935483870968,,8.977011494252874,,0.9132296544200422,True,0.5294117647058824,5.125
report_impairment_count,test,0.6491935483870968,,7.149425287356322,,0.8944324598916915,True,0.5294117647058824,4.166666666666667
report_extraction_quality,test,0.6491935483870968,,0.47466574712643683,,0.8349087889335077,True,0.5294117647058824,0.5275191666666667
report_text_risk_terms_total,test,0.6491935483870968,,37.632183908045974,,0.7241479727586886,True,0.5294117647058824,28.854166666666668
log_market_cap_sector_z,test,0.0,,1.5041731301373088e-16,,0.5743091547286632,True,0.0,4.838177788685118e-16
rolling_vol_20d,test,0.0,,0.015230799490894923,,0.5369660753108445,True,0.0,0.019923311633773363
beta_vol_interaction,test,0.0,,0.01617343241915128,,0.40780928579436104,True,0.0,0.012582379196427794
turnover_ratio_sector_z,test,0.0,,-1.0744093786695063e-17,,0.4056358381477476,True,0.0,-2.6122894697062506e-17
report_net_debt_to_ebitda_sector_z,test,0.0,,0.0,,0.3891445565459788,True,0.0,2.1769078914218755e-18
spread_proxy,test,0.0,,0.02343815662508575,,0.37046324292645155,True,0.0,0.02933027594689058
curve_inversion_flag,test,0.0,,0.782258064516129,,0.3609725317537651,True,0.0,0.5
downside_vol_60d_sector_z,test,0.0,,-1.0744093786695063e-17,,0.3099085807639496,True,0.0,2.6122894697062506e-17
amihud_20d_sector_z,test,0.0,,2.1488187573390126e-17,,0.2216013632565439,True,0.0,-3.8095888099882826e-18
report_text_risk_density,test,0.6491935483870968,,0.0007396481126524045,,0.20467742591109667,True,0.5294117647058824,0.000998019685817983
avg_daily_traded_value_20d_sector_z,test,0.0,,7.162729191130042e-18,,0.18940497726289035,False,0.0,1.0068198997826174e-17
amihud_20d,test,0.0,,8.547654231517349e-12,,0.18276842648186903,False,0.0,1.0133595269231318e-11
avg_daily_traded_value_20d,test,0.0,,2711189632.332862,,0.17681723134390193,False,0.0,3772469616.958152
report_lag_days_sector_z,test,0.0,,1.7906822977825105e-18,,0.17448424055439818,False,0.0,1.0884539457109378e-18
size_liquidity_interaction,test,0.04032258064516129,,593.9152714890064,,0.16189373297707532,False,0.0,601.1927893596087
liquidity_stress,test,0.0,,-4.023610577971319,,0.1597534618361728,False,0.0,-4.036366570277425
momentum_reversal_risk,test,0.0,,0.1209852607013978,,0.1572034903669754,False,0.0,0.17956204251441635
downside_to_total_vol,test,0.0,,0.6594193537485191,,0.13220189892743658,False,0.0,0.6995877243431874
spread_proxy_cs_rank,test,0.0,,0.5286738351254481,,0.12234619700827694,False,0.0,0.5294117647058822
report_litigation_count,test,0.6491935483870968,,1.0229885057471264,,0.11917173999806713,False,0.5294117647058824,0.7916666666666666
report_dividend_pressure_flag,test,0.6491935483870968,,0.09195402298850575,,0.11114285167879669,False,0.5294117647058824,0.20833333333333334
beta_60d_cs_rank,test,0.0,,0.530689964157706,,0.08765250945338007,False,0.0,0.5294117647058824
downside_vol_60d_cs_rank,test,0.0,,0.5297939068100358,,0.0873416401868582,False,0.0,0.5294117647058822
amihud_20d_cs_rank,test,0.0,,0.5284498207885304,,0.08287974843985653,False,0.0,0.5294117647058824
avg_daily_traded_value_20d_cs_rank,test,0.0,,0.5284498207885304,,0.08287974843985653,False,0.0,0.5294117647058822
rolling_vol_20d_cs_rank,test,0.0,,0.5295698924731184,,0.07841785669285486,False,0.0,0.5294117647058824
rolling_vol_20d_sector_z,test,0.0,,7.341797420908293e-17,,0.06875086418941265,False,0.0,5.333424333983595e-17
report_net_debt_to_ebitda_cs_rank,test,0.8991935483870968,,0.7666666666666667,,0.0677838288309763,False,0.8529411764705882,0.7
report_text_risk_density_sector_z,test,0.0,,-4.476705744456276e-19,,0.06337238635181151,False,0.0,1.4422014780669927e-17
report_financial_pressure_sector_z,test,0.0,,2.6860234466737657e-18,,0.06337238635181151,False,0.0,-1.6054695699236334e-17
report_stale_flag,test,0.0,,0.6491935483870968,,0.05961697613617535,False,0.0,0.5294117647058824
report_free_cf_margin_cs_rank,test,0.9233870967741935,,0.8157894736842105,,0.05475652057688357,False,0.8627450980392157,0.7142857142857143
report_available,test,0.0,,0.3467741935483871,,0.054276051768518394,False,0.0,0.46078431372549017
report_lag_days_cs_rank,test,0.5524193548387096,,0.5636886886886887,,0.04623869608015173,False,0.4117647058823529,0.5500000000000002
beta_60d_sector_z,test,0.0,,7.073195076240917e-17,,0.0324612440458437,False,0.0,-7.836868409118753e-17
spread_proxy_sector_z,test,0.0,,-2.865091676452017e-17,,0.02920941731761157,False,0.0,-6.095342095981252e-17
report_auditor_emphasis_flag,test,0.6491935483870968,,0.1839080459770115,,0.012539738823425184,False,0.5294117647058824,0.22916666666666666
report_covenant_flag,test,0.6491935483870968,,0.22988505747126436,,0.008949722401665645,False,0.5294117647058824,0.2708333333333333
report_document_available,test,0.6491935483870968,,0.9885057471264368,,0.005642669561109799,False,0.5294117647058824,0.9791666666666666
report_free_cf_margin_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
net_debt_to_ebitda_missing,test,0.0,,1.0,,0.0,False,0.0,1.0
interest_coverage_missing,test,0.0,,1.0,,0.0,False,0.0,1.0
interest_coverage_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
report_interest_coverage_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
free_cash_flow_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
net_debt_to_ebitda_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
turnover_ratio_cs_rank,test,0.04032258064516129,,0.5294117647058824,,0.0,False,0.0,0.5294117647058822
cashflow_buffer,test,0.0,,0.0,,0.0,False,0.0,0.0
log_market_cap_cs_rank,test,0.04032258064516129,,0.5294117647058824,,0.0,False,0.0,0.5294117647058825
cash_flow_missing,test,0.0,,1.0,,0.0,False,0.0,1.0
report_integrated_stress_sector_z,test,0.0,,0.0,,0.0,False,0.0,0.0
book_to_market,test,1.0,,,,,False,1.0,
net_debt_to_ebitda,test,1.0,,,,,False,1.0,
interest_coverage,test,1.0,,,,,False,1.0,
operating_cash_flow,test,1.0,,,,,False,1.0,
free_cash_flow,test,1.0,,,,,False,1.0,
ebitda_margin,test,1.0,,,,,False,1.0,
debt_service_stress,test,1.0,,,,,False,1.0,
fundamental_fragility,test,1.0,,,,,False,1.0,
fundamental_report_gap,test,1.0,,,,,False,1.0,
net_debt_to_ebitda_cs_rank,test,1.0,,,,,False,1.0,
interest_coverage_cs_rank,test,1.0,,,,,False,1.0,
free_cash_flow_cs_rank,test,1.0,,,,,False,1.0,
