ticker,company_name,source_page,source_url,link_text,depth,score
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/443428.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/349322.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/338542.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/328343.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/308130.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/287005.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/221289.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/207781.pdf,Consolidated Financial Statements IFRS Managements&#39; Discussion &amp; Analysis of Financial Condition and Results of Operations <div,0,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/725043.pdf,"s://www.lukoil.com/FileSystem/9/726422.pdf"" title=""Materials_2026_ENG_сайт - PDF (2.6 MB)""> Notice of the Annual Session General&#160; Shareholders Meeting of PJSC &quot;LUKOIL&quot; 23.04.2026 Financial Statements of PJSC &quot;LUKOIL&quot; for the 2025&#160;rep",1,15
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/581063.xlsx?dl=1,"nel-default panel-download "" role=""tablist""> Quarterly&#160;Financial and Operating Information in the Excel format <a class=""icon icon-s-flipbook-pdf_round"" target='_blank' href=""http://extraowa.lukoil.com/op/view.aspx?src=https://www.lukoil.com/FileSystem/9/581063.xlsx"" title=""Lukoil_Analyst_databook_4Q2021_",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/568009.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-85d17b9f-273d-4679-938f-522a504402cd"" aria-expanded=""false"" aria-controls=""collapsable-div-85d17b9f-273d-4679-938f-522a504402cd""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/557872.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-b2cb0c88-8651-4fce-8c6a-2555e9175477"" aria-expanded=""false"" aria-controls=""collapsable-div-b2cb0c88-8651-4fce-8c6a-2555e9175477""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/546606.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-9cb18c5e-883c-4a17-967c-5712ab6996d1"" aria-expanded=""false"" aria-controls=""collapsable-div-9cb18c5e-883c-4a17-967c-5712ab6996d1""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/534848.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-3c49754c-18ef-4a37-9851-b41358a70076"" aria-expanded=""false"" aria-controls=""collapsable-div-3c49754c-18ef-4a37-9851-b41358a70076""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/504693.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-22f881a5-0d37-4643-8c48-5cb41246b724"" aria-expanded=""false"" aria-controls=""collapsable-div-22f881a5-0d37-4643-8c48-5cb41246b724""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/495078.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-33e45897-17e4-4440-8126-aadd8b01d0a9"" aria-expanded=""false"" aria-controls=""collapsable-div-33e45897-17e4-4440-8126-aadd8b01d0a9""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/466101.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-67a1335f-24d9-4d49-ae99-0ad9e5d403b0"" aria-expanded=""false"" aria-controls=""collapsable-div-67a1335f-24d9-4d49-ae99-0ad9e5d403b0""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/455008.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-1ce88d0d-3656-42e5-a25d-fbfe7d519797"" aria-expanded=""false"" aria-controls=""collapsable-div-1ce88d0d-3656-42e5-a25d-fbfe7d519797""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/443428.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-cdabf6fd-8f8f-4e8d-9547-e53d1e60ad02"" aria-expanded=""false"" aria-controls=""collapsable-div-cdabf6fd-8f8f-4e8d-9547-e53d1e60ad02""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/349322.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-c864a153-1b75-4cd5-a43a-0a672472f013"" aria-expanded=""false"" aria-controls=""collapsable-div-c864a153-1b75-4cd5-a43a-0a672472f013""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/338542.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-fe4f5e50-d2e1-441e-8e70-5268330f0a7c"" aria-expanded=""false"" aria-controls=""collapsable-div-fe4f5e50-d2e1-441e-8e70-5268330f0a7c""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/328343.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-9cf76ed3-9f0f-4bd2-9929-26259406d6c2"" aria-expanded=""false"" aria-controls=""collapsable-div-9cf76ed3-9f0f-4bd2-9929-26259406d6c2""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/308130.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-2a952b5b-0443-4c90-a876-4aacdbc54804"" aria-expanded=""false"" aria-controls=""collapsable-div-2a952b5b-0443-4c90-a876-4aacdbc54804""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/287005.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-2baf2e4f-ae16-480a-be2d-a39a09739eb8"" aria-expanded=""false"" aria-controls=""collapsable-div-2baf2e4f-ae16-480a-be2d-a39a09739eb8""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/221289.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-a954c896-579d-441d-b0a3-04c95092c265"" aria-expanded=""false"" aria-controls=""collapsable-div-a954c896-579d-441d-b0a3-04c95092c265""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/207781.pdf?dl=1,"collapsed collapsed"" data-toggle=""collapse"" href=""#collapsable-div-2b7f45d5-5c7c-4131-ba7e-000ac6c2587f"" aria-expanded=""false"" aria-controls=""collapsable-div-2b7f45d5-5c7c-4131-ba7e-000ac6c2587f""> Consolidated Financial Statements IFRS",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/173759.pdf?dl=1,"-toggle=""collapse"" href=""#collapsable-div-347a00ae-631a-4c42-82db-a96eb7bf0793"" aria-expanded=""false"" aria-controls=""collapsable-div-347a00ae-631a-4c42-82db-a96eb7bf0793""> Consolidated Financial Statements IFRS <li class=""",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/173759.pdf,"e-div-347a00ae-631a-4c42-82db-a96eb7bf0793"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Conditi",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/144070.pdf?dl=1,"ata-toggle=""collapse"" href=""#collapsable-div-81c473f5-2544-4195-b63c-b57cce8a4ec2"" aria-expanded=""false"" aria-controls=""collapsable-div-81c473f5-2544-4195-b63c-b57cce8a4ec2""> Consolidated Financial Statements IFRS <li class=""",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/144070.pdf,"able-div-81c473f5-2544-4195-b63c-b57cce8a4ec2"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Condition",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/121168.pdf?dl=1,"ata-toggle=""collapse"" href=""#collapsable-div-7de20d86-3b67-4172-9baf-3d04275d54dd"" aria-expanded=""false"" aria-controls=""collapsable-div-7de20d86-3b67-4172-9baf-3d04275d54dd""> Consolidated Financial Statements IFRS <li class=""list-group-ite",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/121168.pdf,"collapsable-div-7de20d86-3b67-4172-9baf-3d04275d54dd"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Condition and Res",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116701.pdf?dl=1,"ata-toggle=""collapse"" href=""#collapsable-div-67ea098a-d790-4564-bc66-d20264cc52f1"" aria-expanded=""false"" aria-controls=""collapsable-div-67ea098a-d790-4564-bc66-d20264cc52f1""> Consolidated Financial Statements IFRS <li class=""list-group-ite",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116701.pdf,"collapsable-div-67ea098a-d790-4564-bc66-d20264cc52f1"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Condition and Res",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116709.pdf?dl=1,"ata-toggle=""collapse"" href=""#collapsable-div-63cd2bec-0818-4cf3-bfdd-9f8ed10eec3e"" aria-expanded=""false"" aria-controls=""collapsable-div-63cd2bec-0818-4cf3-bfdd-9f8ed10eec3e""> Consolidated Financial Statements IFRS <li class=""list-group-ite",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116709.pdf,"collapsable-div-63cd2bec-0818-4cf3-bfdd-9f8ed10eec3e"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Condition and Res",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116717.pdf?dl=1,"ata-toggle=""collapse"" href=""#collapsable-div-0e0b62f8-67eb-4a95-bca4-a34702d33d71"" aria-expanded=""false"" aria-controls=""collapsable-div-0e0b62f8-67eb-4a95-bca4-a34702d33d71""> Consolidated Financial Statements IFRS <li class=""list-group-ite",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116717.pdf,"collapsable-div-0e0b62f8-67eb-4a95-bca4-a34702d33d71"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Condition and Res",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116723.pdf?dl=1,"ata-toggle=""collapse"" href=""#collapsable-div-5939888b-0be5-4105-b2c6-f563d8047768"" aria-expanded=""false"" aria-controls=""collapsable-div-5939888b-0be5-4105-b2c6-f563d8047768""> Consolidated Financial Statements IFRS <li class=""list-group-ite",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/FinancialReports,https://www.lukoil.com/FileSystem/9/116723.pdf,"collapsable-div-5939888b-0be5-4105-b2c6-f563d8047768"" class=""panel-collapse collapse "" role=""tabpanel"" aria-expanded=""false""> Consolidated Financial Statements IFRS Managements' Discussion &amp; Analysis of Financial Condition and Res",0,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/633073.pdf?dl=1,"Report on Voting Results at the Annual General Shareholders Meeting of PJSC LUKOIL of May 25, 2023 - PDF (0.2 MB)",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/633073.pdf,"Report on Voting Results at the Annual General Shareholders Meeting of PJSC LUKOIL of May 25, 2023 - PDF (0.2 MB)",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/633077.pdf?dl=1,"Report on Voting Results at the Annual General Shareholders Meeting of PJSC LUKOIL of June 21, 2022 - PDF (0.6 MB)",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/633077.pdf,"Report on Voting Results at the Annual General Shareholders Meeting of PJSC LUKOIL of June 21, 2022 - PDF (0.6 MB)",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/726424.pdf?dl=1,"_blank' href=""https://www.lukoil.com/FileSystem/9/725043.pdf?dl=1"" title=""ASGM 23 April 2026 - Notice - PDF (0.1 MB)"" data-personalization=""""> Financial Statements of PJSC &quot;LUKOIL&quot; for the 2025&#160;reporting year <li class",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/726424.pdf,"'_blank' href=""https://www.lukoil.com/FileSystem/9/725043.pdf"" title=""ASGM 23 April 2026 - Notice - PDF (0.1 MB)""> Financial Statements of PJSC &quot;LUKOIL&quot; for the 2025&#160;reporting year Report on Interested Party Transactions for&#160;2025 </di",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/726428.pdf,"on-s-flipbook-pdf_round"" target='_blank' href=""https://www.lukoil.com/FileSystem/9/726446.pdf"" title=""Report on Interested Party Transactions - PDF (0.2 MB)""> Annual Report of PJSC &quot;LUKOIL&quot; for 2025 Report on Voiting Results at the Annual Session General Shareholders Meeting of PJS",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/728777.pdf?dl=1,"ref=""https://www.lukoil.com/FileSystem/9/726428.pdf?dl=1"" title=""ГО 2025 сайт - PDF (1.5 MB)"" data-personalization=""""> Report on Voiting Results at the Annual Session General Shareholders Meeting of PJSC ''LUKOIL'' of April&#160;23, 2026",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/728777.pdf,"m/FileSystem/9/726428.pdf"" title=""ГО 2025 сайт - PDF (1.5 MB)""> Report on Voiting Results at the Annual Session General Shareholders Meeting of PJSC ''LUKOIL'' of April&#160;23, 2026 <div class=""panel-heading"" role=",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/688860.pdf?dl=1,"em/9/688858.pdf?dl=1"" title=""Regulations on the Board of Directors of PJSC LUKOIL - PDF (0.2 MB)"" data-personalization=""""> Financial Statements of PJSC &quot;LUKOIL&quot; for the 2024 reporting year <li c",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/690955.pdf?dl=1,"em/9/688860.pdf?dl=1"" title=""АЗ + БФО ПАО ЛУКОЙЛ РСБУ 2024 - PDF (12 MB)"" data-personalization=""""> Report on Voiting Results at the Annual Session General Shareholders Meeting of PJSC ''LUKOIL'' of May 15, 2025 </di",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/690955.pdf,".pdf"" title=""АЗ + БФО ПАО ЛУКОЙЛ РСБУ 2024 - PDF (12 MB)""> Report on Voiting Results at the Annual Session General Shareholders Meeting of PJSC ''LUKOIL'' of May 15, 2025 <div class=""panel-heading"" role",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/688846.pdf?dl=1,"em/9/688844.pdf?dl=1"" title=""Regulations on the Board of Directors of PJSC LUKOIL - PDF (0.2 MB)"" data-personalization=""""> Financial Statements of PJSC &quot;LUKOIL&quot; for the 2024 reporting year",1,13
LKOH,ПАО ЛУКОЙЛ,https://www.lukoil.com/InvestorAndShareholderCenter/ShareholdersMeeting,https://www.lukoil.com/FileSystem/9/688846.pdf,"/www.lukoil.com/FileSystem/9/688844.pdf"" title=""Regulations on the Board of Directors of PJSC LUKOIL - PDF (0.2 MB)""> Financial Statements of PJSC &quot;LUKOIL&quot; for the 2024 reporting year",1,13
