ticker,company_name,report_period_end,publish_date,report_type,accounting_standard,language,source_name,source_page,source_url,local_path,download_status,content_type,detected_extension,file_sha256,bytes,link_text,score,error
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_q,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/2023_third_quarter_IFRS_en.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_q_c18a3d0588.pdf,downloaded:200,application/pdf,.pdf,c18a3d0588da67519b9a22edbaf959a82f9d50a660351edd38824a18ff2d5abb,677664,,13,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_q,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/2023_Second_quarter_IFRS.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_q_97dda9fa21.pdf,downloaded:200,application/pdf,.pdf,97dda9fa21ae0f826ac883c3f9254a7bd872010bb04788e7c6b5117854967cf0,681181,,13,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosnseft_IFRS_12m2021_en.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_e9ec422387.pdf,downloaded:200,application/pdf,.pdf,e9ec4223876b11a06e3e718b174706e140e5ef3726d342fb60ff6a2a64bc6cd5,3319612,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q42021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_report_4324d4ce69.pdf,downloaded:200,application/pdf,.pdf,4324d4ce69688c33b72cdaa9778be68775d0b3834d68de444f50e223c80332e7,7817842,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_9m,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosneft_IFRS_9m2021_ENG.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_9m_a3c6af18d5.pdf,downloaded:200,application/pdf,.pdf,a3c6af18d58089a26874b2618467a008d381232fd7a33ecc6cf71ef30afa62ac,2075984,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q32021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_report_d4f4a1fafd.pdf,downloaded:200,application/pdf,.pdf,d4f4a1fafd43991ec7c4eae40823bc25c812526554909454b67ee78cee8cbc2f,7380266,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_h1,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosneft_IFRS_6m2021_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_h1_77429cc92b.pdf,downloaded:200,application/pdf,.pdf,77429cc92b832204ba9f9ffffe205f472fdcd8042cc5797fd28b161c7fe5c739,1517432,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q22021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_report_609851ecda.pdf,downloaded:200,application/pdf,.pdf,609851ecdae2fcaf80b0cc73eaeb2fbfb2d4b1dd0e1bab985b8b232a4e13db41,7334692,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosneft_IFRS_3m2021_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_7363eb2b56.pdf,downloaded:200,application/pdf,.pdf,7363eb2b560fd7ec3576af5f37222d67d4511897777653f643dc4cd63c74f088,1291679,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_q,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q12021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_q_575a2b733d.pdf,downloaded:200,application/pdf,.pdf,575a2b733d886029f5f2c48adf8d3a3b4a58601c8bb7e34ec01b9e23cc815b10,7250180,,11,
ROSN,ПАО НК Роснефть,2022-12-31,,ifrs,,,issuer_ir_auto,https://www.rosneft.com/Investors/,https://www.rosneft.com/press/news/item/209367/,,failed,,,,0,"Rosneft will report its Q4 and 12M 2021 IFRS financial results on Friday, February 11, 2022.",10,not a report document: detected_ext=.html
ROSN,ПАО НК Роснефть,2021-09-30,,ifrs,,,issuer_ir_auto,https://www.rosneft.com/Investors/,https://www.rosneft.com/press/news/item/208255/,,failed,,,,0,"Rosneft will report its Q3 2021 IFRS financial results on Friday, November 12, 2021.",10,not a report document: detected_ext=.html
ROSN,ПАО НК Роснефть,,,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/12m2025_ENG.pdf,ROSN\ROSN_unknown_unknown_report_c2f1c1fdba.pdf,downloaded:200,application/pdf,.pdf,c2f1c1fdbaae95c592df5008e6e91327f67d44b642e2ba1d40408e3f919e0a67,795913,,9,
ROSN,ПАО НК Роснефть,,,ifrs_9m,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/9m2025_ENG.pdf,ROSN\ROSN_unknown_unknown_ifrs_9m_910e63a4fd.pdf,downloaded:200,application/pdf,.pdf,910e63a4fdbb7e06080f0a918826231ac91d1cd26ef880a347a4e4aa179dc05f,699798,,9,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_q,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/2023_third_quarter_IFRS_en.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_q_c18a3d0588.pdf,downloaded:200,application/pdf,.pdf,c18a3d0588da67519b9a22edbaf959a82f9d50a660351edd38824a18ff2d5abb,677664,,13,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_q,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/2023_Second_quarter_IFRS.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_q_97dda9fa21.pdf,downloaded:200,application/pdf,.pdf,97dda9fa21ae0f826ac883c3f9254a7bd872010bb04788e7c6b5117854967cf0,681181,,13,
ROSN,ПАО НК Роснефть,2024-12-31,2025-07-07,annual_report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Annual_reports/,https://www.rosneft.com/upload/site2/document_file/a_report_2024_eng.pdf,ROSN\ROSN_20241231_2025-07-07_annual_report_db6f884eb8.pdf,downloaded:200,application/pdf,.pdf,db6f884eb8f556c1a536213b1ce2dc3df38926233a44fd836d67e5cd56ddde8a,18783884,Rosneft Annual Report 2024,11,
ROSN,ПАО НК Роснефть,2023-12-31,2025-07-07,annual_report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Annual_reports/,https://www.rosneft.com/upload/site2/document_file/a_report_2023_eng.pdf,ROSN\ROSN_20231231_2025-07-07_annual_report_08f1d68569.pdf,downloaded:200,application/pdf,.pdf,08f1d6856975695c3b18a6ee49022f305bf54944ae592225373194c5b8b3e306,10332565,Rosneft Annual Report 2023,11,
ROSN,ПАО НК Роснефть,2022-12-31,2025-07-07,annual_report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Annual_reports/,https://www.rosneft.com/upload/site2/document_file/a_report_2022_eng.pdf,ROSN\ROSN_20221231_2025-07-07_annual_report_87632c0c7f.pdf,downloaded:200,application/pdf,.pdf,87632c0c7f882993cbcaa1217858d7712532277690fc9738ab25cf38bb00c489,4504109,Rosneft Annual Report 2022,11,
ROSN,ПАО НК Роснефть,2021-12-31,2025-07-07,annual_report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Annual_reports/,https://www.rosneft.com/upload/site2/document_file/a_report_2021_eng.pdf,ROSN\ROSN_20211231_2025-07-07_annual_report_39cf87bae0.pdf,downloaded:200,application/pdf,.pdf,39cf87bae04aef236d4d087b87e491ac32e67b090fcc91e95c7a6698bd73fc90,3238407,Rosneft Annual Report 2021,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosnseft_IFRS_12m2021_en.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_e9ec422387.pdf,downloaded:200,application/pdf,.pdf,e9ec4223876b11a06e3e718b174706e140e5ef3726d342fb60ff6a2a64bc6cd5,3319612,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q42021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_report_4324d4ce69.pdf,downloaded:200,application/pdf,.pdf,4324d4ce69688c33b72cdaa9778be68775d0b3834d68de444f50e223c80332e7,7817842,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_9m,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosneft_IFRS_9m2021_ENG.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_9m_a3c6af18d5.pdf,downloaded:200,application/pdf,.pdf,a3c6af18d58089a26874b2618467a008d381232fd7a33ecc6cf71ef30afa62ac,2075984,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q32021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_report_d4f4a1fafd.pdf,downloaded:200,application/pdf,.pdf,d4f4a1fafd43991ec7c4eae40823bc25c812526554909454b67ee78cee8cbc2f,7380266,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_h1,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosneft_IFRS_6m2021_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_h1_77429cc92b.pdf,downloaded:200,application/pdf,.pdf,77429cc92b832204ba9f9ffffe205f472fdcd8042cc5797fd28b161c7fe5c739,1517432,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,report,,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q22021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_report_609851ecda.pdf,downloaded:200,application/pdf,.pdf,609851ecdae2fcaf80b0cc73eaeb2fbfb2d4b1dd0e1bab985b8b232a4e13db41,7334692,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Rosneft_IFRS_3m2021_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_7363eb2b56.pdf,downloaded:200,application/pdf,.pdf,7363eb2b560fd7ec3576af5f37222d67d4511897777653f643dc4cd63c74f088,1291679,,11,
ROSN,ПАО НК Роснефть,,2024-07-29,ifrs_q,IFRS,,issuer_ir_auto,https://www.rosneft.com/Investors/Reports_and_presentations/Consolidated_financial_statements/,https://www.rosneft.com/upload/site2/document_cons_report/Q12021_Results_ENG_final.pdf,ROSN\ROSN_unknown_2024-07-29_ifrs_q_575a2b733d.pdf,downloaded:200,application/pdf,.pdf,575a2b733d886029f5f2c48adf8d3a3b4a58601c8bb7e34ec01b9e23cc815b10,7250180,,11,
NVTK,ПАО НОВАТЭК,2021-12-31,2022-02-17,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/CC_2022%5B2%5D.pdf,NVTK\NVTK_20211231_2022-02-17_ifrs_q_ae61ccce58.pdf,downloaded:200,application/pdf,.pdf,ae61ccce5817dfa2c679128324236b018db008f630f5242ca07ab79e7a3a7aab,1787127,Скачать PDF Fourth Quarter and Full Year 2021 Operational and Financial Results Conference Call,15,
NVTK,ПАО НОВАТЭК,2021-12-31,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/20211022_CC_3Q21%5B2%5D.pdf,NVTK\NVTK_20211231_unknown_ifrs_q_cbfebe22e9.pdf,downloaded:200,application/pdf,.pdf,cbfebe22e91fdf961bfc88a16d10f87c63a6940937fd30cb4ff4c4a0b3b8f6ef,1587810,Скачать PDF Third Quarter 2021 Operational and Financial Results Conference Call,15,
NVTK,ПАО НОВАТЭК,2021-12-31,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/CC_1Q21%5B2%5D.pdf,NVTK\NVTK_20211231_unknown_ifrs_q_5021087129.pdf,downloaded:200,application/pdf,.pdf,50210871291967d8855f3083b0ef39c203b504587a4f8daf498b2bcb2d53084b,1420880,Скачать PDF First Quarter 2021 Operational and Financial Results Conference Call,15,
NVTK,ПАО НОВАТЭК,2025-12-31,,report,,,issuer_ir_auto,https://www.novatek.ru/ru/investors/reviews/,https://www.novatek.ru/common/upload/doc/Novatek_AR25_rus.pdf,NVTK\NVTK_20251231_unknown_report_3c4d694203.pdf,downloaded:200,application/pdf,.pdf,3c4d694203708aff7252024604dd9e646aa5b2a1052b5779afc96d0b9460a11d,17985976,Обзор результатов деятельности за 2025 год Обзор результатов деятельности за 2025 год,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/SS2020p%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_197f5553d9.pdf,downloaded:200,application/pdf,.pdf,197f5553d9587d1b365b8fb1c1cdce15b04c2b263e1f1d6c821237c8208eeae2,1342648,Скачать PDF Fourth Quarter and Full Year 2020 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/CC3Q20%5B1%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_63758c607d.pdf,downloaded:200,application/pdf,.pdf,63758c607df06aba38026eac21dc9671d80577b9b1a17f124d10128330dfb3eb,1344576,Скачать PDF Third Quarter 2020 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_2Q20%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_392ff22d57.pdf,downloaded:200,application/pdf,.pdf,392ff22d57cc2ba4058908d9f18048d5472e201a51abf8e98ab2fba703ab2e1f,1580706,Скачать PDF Second Quarter 2020 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_1Q20%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_d869fb9dbb.pdf,downloaded:200,application/pdf,.pdf,d869fb9dbbf9941593730630c51fe8e2bf17d030d1924209beaa6df8522f4970,857893,Скачать PDF First Quarter 2020 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_2019%5B4%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_73884e9db7.pdf,downloaded:200,application/pdf,.pdf,73884e9db72c90308b201c59f0945538e995c8709d2f6617cd9c456ef9659b5c,1351417,Скачать PDF Fourth Quarter and Full Year 2019 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_3Q19%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_90c17ef4bf.pdf,downloaded:200,application/pdf,.pdf,90c17ef4bf867cfe712a34e1af60f9509876a79f5281758de517bdd313f366c9,1557629,Скачать PDF Third Quarter 2019 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_2Q19%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_97a6643008.pdf,downloaded:200,application/pdf,.pdf,97a664300820537e2d7f1625666fcc435dfaf1e3af31c2e09fbfe6ac1c857eca,1547441,Скачать PDF Second Quarter 2018 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_1Q19%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_20c8db47c6.pdf,downloaded:200,application/pdf,.pdf,20c8db47c66d38681142f3df9a03556c2ac11c4d28aaed476d2aee5d6af239f1,1585465,Скачать PDF First Quarter 2019 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_2019_21-02-19%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_b5a02e43ef.pdf,downloaded:200,application/pdf,.pdf,b5a02e43efae4e41cf661b40ebcbad0cd3787eb514c2cc8af5d0d9823e9b72c5,1385610,Скачать PDF Fourth Quarter and Full Year 2018 Operational and Financial Results Conference Call,11,
NVTK,ПАО НОВАТЭК,,,ifrs_q,IFRS,,issuer_ir_auto,https://www.novatek.ru/ru/investors/presentations/,https://www.novatek.ru/common/upload/doc/NOVATEK_CC_3Q18%5B2%5D.pdf,NVTK\NVTK_unknown_unknown_ifrs_q_12ca31998a.pdf,downloaded:200,application/pdf,.pdf,12ca31998a5ca7f0f8dad1c1c6cd14fd450a859b3908e4aa5143afa0069cb86a,1797060,Скачать PDF Third Quarter 2018 Operational and Financial Results Conference Call,11,
VTBR,Банк ВТБ (ПАО),2023-12-31,2025-03-27,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/VTB_Group_2022_IFRS_summary_financial_statements.pdf,VTBR\VTBR_20231231_2025-03-27_ifrs_43d51d1461.pdf,downloaded:200,application/pdf,.pdf,43d51d1461701cfc7d2a852995749ed0433657b61334ec56ec3ced4725ac117d,895840,"VTB Group 2022 IFRS results VTB Group 2022 IFRS results 437 kb, 19 April 2023",17,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-december-2025.pdf,VTBR\VTBR_20251231_unknown_ifrs_8191c83186.pdf,downloaded:200,application/pdf,.pdf,8191c83186d93e34b9dab55baa115a8a60e8a9b93a7c1e310696f75938fb5a3d,2408270,"VTB Group 2025 IFRS results VTB Group 2025 IFRS results 2.30 Mб, 20 March 2026",15,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-november-2025.xlsx,VTBR\VTBR_20251231_unknown_ifrs_b9aba33b7c.xlsx,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,b9aba33b7cbc92a0230ebd7e5e4f85015dc76dc8d1e29ce2e5ab42adbe9ef0db,46034,"VTB Group IFRS results 11М 2025 VTB Group IFRS results 11М 2025 44.96 Кб, 26 December 2025",15,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-october-2025_.xlsx,VTBR\VTBR_20251231_unknown_ifrs_1cf483a8cc.xlsx,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,1cf483a8ccfc73750504370ae4060ec7773affba4d124a7a2d210d789ce47d58,46142,"VTB Group IFRS results 10М 2025 VTB Group IFRS results 10М 2025 45 kb, 28 November 2025",15,
VTBR,Банк ВТБ (ПАО),2025-09-30,,ifrs_9m,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-september-2025.pdf,VTBR\VTBR_20250930_unknown_ifrs_9m_b0c28a2d49.pdf,downloaded:200,application/pdf,.pdf,b0c28a2d49dea9804131d3e34d9bb16d02e3f6b1583494ac57997671ec64050e,1581483,"VTB Group IFRS results 9M 2025 VTB Group IFRS results 9M 2025 1,5 mb, 24 October 2025",15,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-august-2025.xlsx,VTBR\VTBR_20251231_unknown_ifrs_ce0e5bc343.xlsx,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,ce0e5bc343154fafaad312eeea8cdcf3662bf32e36dc20573e4d676b02de38e4,46225,"VTB Group IFRS results 8М 2025 VTB Group IFRS results 8М 2025 45 kb, 26 September 2025",15,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-08-29,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-jule-2025.xlsx,VTBR\VTBR_20251231_2025-08-29_ifrs_95dffca60d.xlsx,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,95dffca60d214ef5a396d8f3f6bf70a4a160bbce04e60bd62685b216b4a5bb6f,46242,"VTB Group IFRS results 7М 2025 VTB Group IFRS results 7М 2025 45 kb, 29 August 2025",15,
VTBR,Банк ВТБ (ПАО),2025-06-30,2025-08-06,ifrs_h1,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-june-2025.pdf,VTBR\VTBR_20250630_2025-08-06_ifrs_h1_a1090df8b1.pdf,downloaded:200,application/pdf,.pdf,a1090df8b1d8ed63fa534b945740a933520c02e452237d54f9b01100a6b9835c,1552038,"VTB Group IFRS results 6M 2025 VTB Group IFRS results 6M 2025 1.5 mb, 31 July 2025",15,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-07-01,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-may-2025.xlsx,VTBR\VTBR_20251231_2025-07-01_ifrs_0e6ac579e1.xlsx,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,0e6ac579e19147f21d09bced2fa8eea8f7e676c5aa6694ca9844fe4600108036,46056,"VTB Group IFRS results 5М 2025 VTB Group IFRS results 5М 2025 46 kb, 1 July 2025",15,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-05-30,ifrs,IFRS,,issuer_ir_auto,https://www.vtb.com/ir/financial-results/ifrs-financial-results/,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-april-2025_.xlsx,VTBR\VTBR_20251231_2025-05-30_ifrs_e9c9647a80.xlsx,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,e9c9647a800ddcbbc5f448ec8e7222a264aa2b0fc44f7139a2903c58b4429011,46107,"VTB Group IFRS results 4М 2025 VTB Group IFRS results 4М 2025 46 kb, 30 May 2025",15,
